V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
-0.14058456,0.048095825,0.011954896,-0.019654895,0.085470273,-0.252765828,0.172891026,-0.57951875,0.223162456,0.297836081,0.026357132,0.101548064,-0.083497652,0.070365439,0.102913022,-0.147312719,-0.000267176,0.032683065,0.137140731,0.033394524,-0.164686682,0.006023565,0.047590664,0.225893544,0.018002281,-0.071066325,-0.096690466,0.1079517,0.089054609
-0.030384057,-0.18033703,-0.205027289,-0.069070056,-0.082002513,0.144077578,-0.108488142,-0.001075872,-0.224018978,0.039700348,0.26683334,0.078602801,-0.090598849,0.331942759,0.123572757,0.105694854,-0.119063507,-0.30083934,-0.387818238,-0.197411416,0.180220155,-0.221669121,0.105736929,-0.015214355,-0.289193693,-0.227992069,0.282599284,0.307254395,0.188959998
-0.282061088,0.163801046,-0.53469795,-0.192674336,0.258660741,-0.166386252,-0.074034654,0.308259371,-0.135392233,0.070854548,0.061808201,-0.294366315,-0.468156318,-0.131095624,0.074836867,-0.039036949,-0.272219119,-0.118551887,0.024299162,-0.265235556,-0.099067273,-0.059020535,-0.20628327,0.159098636,-0.110241854,-0.149960199,-0.250313685,0.317081694,-0.406002014
-0.108715533,0.297776257,-0.002747513,-0.01557557,0.009666613,0.325194489,-0.022928106,0.060305368,0.080506952,-0.004495411,0.029647528,-0.069778366,0.33170454,0.006538846,0.537711566,0.256285895,-0.188326953,-0.142723426,0.007235606,0.021868823,0.054318137,-0.275909118,-0.09883044,-0.397878204,0.190072194,0.098364036,0.205081945,0.422982495,-0.034197774
-0.110409389,-0.004373142,0.108413134,-0.135825771,0.099504706,0.296696399,-0.228475636,0.171111686,-0.190301789,-0.412943516,0.175509755,0.185174485,-0.15224559,-0.128078641,-0.12074256,0.283034154,0.100315771,-0.126279953,-0.231422003,-0.144702148,0.059510644,-0.017883693,-0.116014311,0.018912608,0.003788012,-0.095745729,0.013632991,-0.277475848,0.234906155
0.201366176,0.01473551,0.356939402,0.183395424,-0.250448957,0.207473611,-0.029786568,0.269694055,0.53866653,0.115303826,-0.310207265,-0.034758208,0.124057358,-0.195775625,-0.327460609,-0.171145472,0.107294709,-0.067479514,0.171344024,0.245276649,0.044147735,0.108369109,0.036213377,-0.141204671,-0.151443555,0.03988628,-0.158263585,0.300874791,0.005732959
0.084783807,-0.15712788,0.089469335,-0.038370409,0.101051617,0.126887856,-0.113135166,0.123008715,-0.278031735,-0.046272406,-0.309257041,-0.219723471,0.345785057,0.27745574,-0.093001712,-0.037655282,-0.219327423,0.170189489,-0.014766415,-0.050872108,0.005006151,-0.038853962,0.110818438,-0.185709532,-0.20593693,0.059720213,-0.255987391,0.009649646,0.270352705
-0.07273259,-0.227643629,-0.080384283,0.27841054,0.003313771,-0.058318105,0.266975234,-0.170330505,-0.305502767,0.102122185,0.135808005,-0.006184115,0.09552022,-0.099306857,0.24117684,0.166572279,0.052453356,0.043213277,-0.124934072,-0.096287968,-0.095495642,-0.031237065,-0.045149677,-0.105721263,0.053492174,-0.050899663,0.021046537,-0.263851643,0.374720375
-0.16000471,-0.13533146,0.420666214,0.207856193,-0.103844772,-0.266020164,0.097188262,-0.194037075,-0.228070424,0.159570353,0.213766538,0.173909806,0.388936643,0.095151888,-0.035125754,-0.19613276,0.14791015,0.001576465,0.310800404,-0.281736328,0.138900471,0.201810476,0.078533582,-0.012018024,0.153371537,0.268658934,0.141722968,-0.022328588,0.242396929
0.043507453,0.124532728,-0.154644865,0.197690801,0.085655682,-0.087415842,-0.196623138,-0.091657077,-0.073660786,0.242772827,0.066917891,-0.176739342,-0.240157924,-0.224585225,0.133206278,0.275314927,-0.085540728,-0.032411886,-0.170905254,0.099293629,-0.145177069,0.151117441,0.28027509,0.110588444,-0.178711168,-0.097018521,-0.226438137,-0.304236148,-0.251462803
-0.140675172,0.382641259,0.351227805,-0.291311419,-0.050071506,-0.221694024,0.296118965,0.153197167,0.16501925,0.246324875,0.113715083,0.34208025,-0.049441098,0.20711173,-0.246113422,-0.043924049,0.150088705,0.379754674,-0.210512921,-0.135376127,-0.146209766,0.061599718,0.051009754,0.23957937,-0.100342228,0.151743323,-0.185736845,0.002534833,-0.395505301
0.156040971,-0.111248641,-0.315864253,-0.372231216,0.041246736,-0.193903337,0.310279878,-0.193217245,-0.413893324,-0.064432088,0.079460039,-0.157255217,0.076637108,-0.06214858,-0.1936867,-0.067825777,0.20660607,-0.200827511,-0.130496946,-0.162999656,-0.200117902,-0.265544365,0.148476987,-0.011911762,0.149333873,-0.100496099,0.054422232,-0.286929794,-0.249215069
-0.190673828,-0.077911975,-0.198832635,0.287390159,0.101736565,0.067829444,0.129081389,0.102305238,-0.497463644,0.103137805,0.264898568,0.001734942,0.21451027,0.023372656,-0.033435673,0.044772479,-0.165295923,0.112667651,0.028140725,-0.024505109,-0.061393378,0.386250566,0.187688464,-0.075479437,0.144405494,0.055550544,0.029561048,-0.180638972,-0.109762959
0.084496221,0.050379092,0.425329943,0.171786516,-0.017634507,-0.057439414,-0.286321336,0.014275302,-0.183619629,-0.245499747,-0.110777732,0.287527617,-0.173426268,-0.266009359,0.187730678,-0.047537541,-0.23828808,-0.035769805,0.158659725,-0.113013024,0.088558237,0.04495255,-0.196480812,-0.083653531,0.067686388,-0.054753085,0.004564085,-0.254947917,0.245837947
0.051117744,-0.033806465,-0.364072836,0.351826926,-0.254200465,0.140623287,-0.263429092,-0.164068484,0.190143782,-0.548383395,-0.182290359,-0.001538456,0.094647576,-0.025747759,-0.074940677,-0.140992248,-0.038447621,0.071076737,0.141559823,0.301838704,0.18141188,-0.14394634,-0.042402813,-0.052436979,0.187817017,-0.097587824,-0.235240839,-0.109974923,-0.136802537
0.094209781,-0.001813917,0.17284742,-0.392838942,-0.237462781,-0.218156312,0.030640392,-0.228083567,-0.149203888,-0.337650779,-0.528254596,-0.319442803,0.157885839,-0.228577725,-0.248014043,0.270213296,0.025783848,-0.10246308,-0.260714603,-0.342253197,-0.118376674,0.254788565,-0.232905843,-0.015841317,0.248600439,-0.034561518,0.08745872,0.075487997,-0.258144467
-0.162384251,-0.083403828,0.159172998,-0.278150055,-0.077022808,-0.0883788,0.325823666,0.044937937,0.10656539,-0.185104061,-0.405657157,-0.077214806,-0.124809141,-0.100994794,-0.150840878,-0.242970131,0.136448239,-0.182638448,-0.159098661,-0.140427402,0.150588702,0.236446429,0.217695667,-0.197177094,-0.062306855,0.270442056,0.020647888,0.045463069,-0.248409714
-0.082532426,0.193533276,0.214128819,0.156485971,-0.304771441,0.143081152,-0.157727764,-0.129684372,-0.226379102,0.093456363,0.183208367,-0.150115225,-0.152092522,-0.194192564,-0.291183558,0.273682563,-0.231481592,-0.013835365,-0.098960209,-0.28406765,-0.087076881,-0.246931746,-0.071619392,-0.174657323,0.089451698,-0.228986011,-0.387047748,0.284980064,-0.012304233
0.150407537,0.250113662,-0.244507005,0.11271355,-0.11817155,0.20834011,-0.138502426,-0.258270433,-0.011065514,0.392746693,0.401894778,0.253177886,-0.1292977,-0.159011801,-0.109268003,-0.253416916,-0.002084125,-0.055869748,0.27936745,0.195348152,-0.002834798,0.090700567,-0.319707629,0.16975943,0.166203613,-0.329947237,-0.068063085,0.100124384,0.361366847
-0.063670774,-0.141384083,0.425988804,-0.03699829,-0.464272142,-0.180756387,0.121717166,0.079073374,0.152779704,0.420796597,0.049928751,-0.305965513,0.153452412,0.351748452,0.322659219,0.092108282,0.230083086,0.100967743,0.447573814,0.034116902,0.07600022,-0.064856816,0.24551532,0.391722847,-0.098999171,0.215968215,0.034064174,-0.071865156,-0.106796656
-0.038929701,-0.159739628,0.281306438,-0.034266388,0.142079962,-0.021589482,-0.017170405,0.215259091,-0.053824076,0.154920239,-0.16163603,-0.01654984,0.135925426,-0.068889057,0.128839349,-0.019328795,0.127746809,0.121900871,-0.060067522,-0.000902339,-0.176402673,-0.160783812,-0.021851938,-0.109302577,-0.161692727,-0.059220637,0.062261177,-0.324457847,0.126719255
0.294500396,-0.089318422,-0.125079704,0.26417267,-0.058910038,-0.052526777,-0.171425573,-0.079337245,-0.42566575,0.002985805,-0.036282665,-0.048735131,-0.080525997,-0.154677059,0.063378527,0.134436978,0.060285402,-0.31513868,-0.088035944,-0.273022517,-0.179991336,-0.31692805,0.078102855,0.191674024,-0.036374214,-0.401667209,0.171072029,0.229615986,-0.32246241
0.009548733,-0.105266605,-0.080824127,-0.011143003,-0.202160943,-0.389564022,0.203764941,0.272639505,0.312093105,0.316597312,-0.348921606,-0.312865049,0.016439005,-0.03629855,-0.07905361,-0.017657519,0.063041054,-0.035505975,0.035514274,0.229317374,0.211086416,-0.114996228,-0.097306361,-0.05820579,0.202578038,-0.113794079,-0.191128103,0.034073456,0.3055872
-0.153334969,0.121023901,-0.111266886,-0.363106329,0.283855879,0.290558986,-0.441201863,-0.21269158,0.03419122,-0.261523802,-0.011430869,0.175646711,0.234462256,0.001296482,-0.310437893,-0.057665933,0.059853356,-0.283780508,0.23262798,0.270387576,-0.103851291,0.002457575,-0.025173759,0.128882684,-0.055349447,-0.093731674,-0.311461756,0.050058319,0.087623601
-0.007705248,-0.086016976,0.076267716,-0.26011076,-0.116476525,-0.113634656,-0.137887413,-0.298532613,-0.055342504,-0.234281552,0.161457715,0.165648328,-0.086224567,-0.058730009,0.034537886,-0.148882685,-0.035380126,0.132197782,-0.351551258,0.136082373,0.146670096,-0.098784631,-0.076671315,0.100513723,-0.157984038,-0.135205653,-0.046619916,-0.352913077,-0.133017443
0.182641073,0.113112525,-0.17124612,-0.288520359,-0.133372525,0.010535296,0.219855122,0.160263439,0.077352744,0.339068117,0.12053832,0.099411025,-0.097256014,0.202469207,0.199385304,0.012599107,0.208744409,0.362883525,0.449903162,-0.047665768,-0.013974941,-0.167787398,-0.038122297,0.016270083,0.240507328,-0.100318778,-0.001800603,-0.34800763,-0.113415283
-0.204270254,-0.072927801,-0.554792245,0.027034753,-0.111246761,-0.173311129,-0.156342819,0.206111965,0.07998353,0.029736839,-0.241325195,-0.305503187,-0.200115986,0.013494431,-0.052731778,-0.039368313,-0.089046184,-0.181541109,-0.349796508,0.137183612,-0.096341398,-0.307520578,-0.07814555,-0.031889711,-0.185210674,-0.005805044,-0.206781235,0.220568765,0.034738416
0.273715109,0.024277565,-0.15133026,0.14885836,0.16924863,-0.06687048,-0.314028067,-0.024044329,-0.00773956,-0.27142613,-0.089016818,-0.080402204,0.183363471,-0.039163625,-0.332961447,0.156593137,-0.09996006,0.294740816,-0.366201646,0.265744485,-0.267228563,-0.354915168,-0.154825454,0.051274874,0.121237058,-0.243162434,-0.176389722,0.309018183,0.176378682
0.022112524,-0.11841703,0.002666227,0.091908626,-0.34111719,-0.101364086,0.178603924,-0.157435844,-0.008673172,-0.452276801,0.484307013,-0.412122681,-0.057595904,-0.081156573,-0.28035457,0.07331878,0.284625356,0.087705395,0.004652852,0.372799127,-0.157275916,-0.241100787,0.086311603,0.06293322,0.05527187,-0.249656941,0.138482732,-0.174295399,0.254946026
0.196180134,-0.09140561,-0.3226883,0.179370821,0.219905777,0.141889405,0.113360305,-0.011049195,0.057070924,-0.060833395,-0.259789766,-0.064504713,-0.069626394,-0.018559041,0.296721817,0.072788018,0.288849075,-0.218108538,0.062375269,-0.016622209,0.146021068,-0.045109441,-0.008322483,0.35693759,-0.070083484,0.257135895,-0.090721397,-0.014357722,0.194484983
0.112746387,-0.302806193,0.354937253,-0.09128889,-0.148977265,-0.065057027,-0.03699183,-0.281557679,-0.11749027,-0.26048942,-0.101235343,-0.085506095,-0.092161899,-0.133149234,-0.18078402,-0.076908831,0.104989729,0.113546464,0.201348644,-0.258390709,0.003358709,0.301157612,-0.233720578,-0.106318631,0.119173652,-0.048811735,-0.060730296,-0.098072991,0.078925079
-0.258892743,0.014862748,-0.082393778,0.360489115,0.141849377,-0.156694239,0.075552285,-0.152425177,-0.106045612,-0.369414235,0.180619085,-0.010252454,0.163221074,-0.3285985,-0.177890359,-0.323372205,-0.020024194,-0.078474687,-0.338380173,-0.141454172,-0.143917417,0.01434931,-0.079945973,-0.403331871,-0.311073298,-0.037614036,-0.113632192,-0.311127421,-0.3562299
0.310522912,-0.183833366,0.109037872,0.082300619,0.250369693,0.207066457,-0.135305487,0.170807361,-0.004525949,0.016852003,-0.174272645,-0.109588193,0.116860176,-0.120021994,-0.180815588,0.185325647,-0.145703978,0.273927663,-0.203455907,-0.094560796,-0.07636854,0.261100013,0.071888724,-0.175549984,-0.124761939,-0.01445379,0.187343289,-0.415522524,0.235282206
-0.079850364,-0.138246345,-0.051576409,-0.116608944,-0.197239152,-0.399586066,-0.025786808,-0.376531083,-0.225894425,0.105960025,0.000203149,-0.095080167,-0.297794207,-0.199668315,-0.118212964,0.151946153,-0.281167292,0.06830595,0.290857276,-0.239882155,-0.041381679,0.1585656,-0.234092001,-0.26437207,-0.197237492,0.064663788,-0.306037468,0.17680286,-0.178797057
-0.094818083,-0.000561702,-0.133870149,-0.139130592,0.200170477,-0.000479192,-0.325905841,-0.160130738,0.041692666,-0.003682184,-0.274615795,-0.138438748,0.003734817,-0.301794392,0.154601119,-0.206657697,-0.106387106,0.063345818,-0.005502399,-0.048898143,-0.295379341,0.114182427,0.047943637,0.046234476,0.083594979,-0.024214687,0.02218095,-0.136783501,-0.448786622
-0.374606038,-0.025498895,-0.266202443,0.101250671,-0.387825317,-0.029932608,-0.281389489,-0.004227053,0.342371782,0.084666676,0.205432699,0.031078761,0.06981845,-0.292941047,0.29606967,-0.053691148,-0.301406957,-0.27669622,-0.127570531,0.064593534,-0.43730465,-0.15890793,-0.164262567,-0.050603793,0.28213831,0.287334265,-0.39973399,-0.228097707,-0.076079739
0.586225841,0.028448892,-0.185989828,0.175549413,0.11157151,-0.157844784,-0.244751681,0.069042619,-0.290267345,-0.089606075,-0.200977657,-0.303257865,-0.222670214,-0.00829779,-0.576486888,0.234327451,0.159859359,0.48814416,0.158128262,-0.034655651,-0.25509815,-0.12929337,-0.195770098,-0.090850103,0.064462992,-0.201136822,0.295978351,0.071414732,0.123868078
0.523616416,0.090127328,0.034853646,-0.113343893,-0.070206,0.144687322,-0.009509755,-0.128769765,0.104117685,-0.204058762,0.118763588,0.00446994,-0.119007317,0.141383384,0.564065078,0.573249482,0.069162486,0.410813882,0.016037665,0.148709746,-0.0275335,0.046227395,-0.087344855,0.169861922,0.084193882,0.020705871,0.255953208,-0.006643187,-0.195714571
-0.053010139,-0.053348953,0.279035474,-0.191559733,0.341213426,-0.110065952,0.022742437,-0.324100246,0.040402838,-0.062956776,-0.088928758,0.110179574,0.247837811,0.041355712,0.291326998,0.060923049,0.351878808,-0.45335258,0.194306739,-0.019539197,-0.365299357,0.108541162,-0.085578906,-0.466881401,-0.263839412,-0.026172982,-0.117773232,-0.407361539,0.035293076
0.18226291,-0.05022134,0.256559169,-0.264441193,-0.010052912,-0.250909017,0.301201367,-0.023232023,0.009448674,0.279323473,-0.20379842,-0.372543561,-0.170885348,0.077756304,-0.016915296,0.037365289,-0.234224205,-0.221066139,-0.246990302,-0.445179278,-0.059966161,0.008443951,0.166679737,0.165236582,-0.105107825,-0.153150106,-0.330420114,0.019000939,0.142449436
0.150704412,-0.008472274,-0.333507993,-0.017424787,0.411849425,0.236650241,0.023553669,-0.281088055,0.083840647,0.046038087,-0.248473512,0.181892873,-0.049105853,0.052079948,-0.258524184,0.021540419,-0.269983425,-0.290814082,0.037349808,-0.312893416,0.484274669,-0.109864882,-0.137444848,-0.348513627,0.288524892,-0.150096711,-0.157658208,0.048342168,-0.06423455
0.200239195,-0.083790152,0.093167599,-0.128104419,0.097136924,0.082705938,0.141933967,-0.340313033,-0.125197857,0.443621963,0.048198742,0.147822454,-0.007980843,-0.238679047,0.414361162,0.30184729,0.150933426,0.22455455,0.323159136,-0.162384034,-0.008559858,0.126779232,0.07760919,0.207048536,-0.078951605,-0.120880623,0.189311412,-0.289761225,-0.310113305
-0.008155009,0.073699748,-0.355736583,-0.016567286,0.089744201,-0.223911726,-0.079357057,0.031029581,-0.042647477,-0.410912361,0.369537733,-0.105747394,-0.070050409,-0.117826718,0.159737395,-0.393734378,-0.193873374,-0.147062171,-0.382364932,-0.244928439,0.152133765,-0.30710675,0.132239009,0.09321886,-0.328395668,-0.006023453,-0.148388007,-0.443019526,-0.050051878
-0.341635491,-0.016194362,-0.176308075,0.062599597,0.142396979,0.173383088,0.24498509,-0.257305482,-0.030857165,-0.072111645,0.374079554,0.003913528,-0.079462117,0.078599879,0.197184755,-0.130166525,-0.12542409,0.240023497,0.113247538,0.132874571,0.018405957,-0.372483702,0.027394946,-0.091283823,-0.024144896,-0.029336789,0.274735124,-0.143940835,0.153541342
-0.050539125,0.067849162,-0.183334041,0.103133717,-0.187278212,-0.109723817,-0.331579607,-0.29936181,-0.262601599,0.008668271,-0.225993923,0.206731134,-0.006255634,-0.380107378,-0.24704847,-0.181631093,-0.081898291,-0.174743019,0.001480138,-0.093177949,0.115701945,-0.026107998,0.050732406,0.112309807,0.223334854,-0.129571585,-0.197116249,-0.150091491,-0.120281249
0.294185536,-0.185769843,-0.146115078,-0.08949078,0.06726625,-0.006870423,0.10578932,-0.133043829,0.403710217,-0.218902966,-0.00598235,0.173064983,0.00908809,0.152992166,0.435523575,0.12575219,-0.026293076,0.496913872,0.165408218,0.054471787,0.285868536,-0.211713705,0.054534977,-0.183404426,-0.029019131,0.055035278,0.240682353,-0.125583557,-0.347010534
0.370307965,-0.263265505,-0.128824024,-0.064506996,0.367463419,-0.264058802,-0.244270356,0.230106705,-0.223103316,-0.112605729,0.108334646,-0.183711428,0.092893472,-0.068626837,-0.20942252,-0.234432046,-0.277958283,0.047767596,0.111797699,0.306436381,0.105935971,0.003830532,0.081308253,0.108428158,-0.083270994,0.162686333,-0.196690767,-0.169890728,-0.026033052
-0.099934983,-0.003697354,-0.085027707,0.107480195,-0.487838174,0.090503264,0.349014783,-0.162231555,0.006234702,0.300443218,0.18661363,0.317282232,0.066858554,0.072542545,0.343870113,0.200571022,0.023749711,0.126209813,-0.011565375,0.213874941,0.070054309,-0.257545432,0.134974709,0.603294997,-0.030267147,0.362311815,0.005896633,0.035464037,0.273276645
-0.226804936,-0.137636615,0.401790713,0.035853747,0.157764885,-0.114412057,-0.251201701,-0.012611958,-0.071171415,-0.110522616,-0.064206256,-0.096218186,-0.014618765,0.004961874,0.136977893,0.125872852,-0.19951178,-0.086204556,-0.049345347,-0.307638736,-0.401190649,0.241308792,-0.048514277,-0.332661263,0.128910911,-0.174236903,0.21839397,0.28127642,-0.179754228
-0.183677939,-0.101701445,0.110738881,-0.23768508,-0.406024915,0.125499997,-0.174510579,0.063894754,-0.041305931,0.120572701,-0.349320783,-0.15793783,-0.07542655,-0.18521841,0.126643243,0.304148362,0.296797107,-0.347230856,-0.013798727,-0.229991068,0.020683494,-0.224630602,0.104998345,-0.251200159,0.198461476,-0.137793436,-0.155757796,-0.158397881,0.09022571
0.080728226,0.075676692,-0.568111327,-0.353943641,0.116538544,-0.031866692,0.167836321,0.249259319,-0.066258516,0.08617741,-0.260710801,-0.095459371,0.121687134,-0.174045415,-0.228103189,-0.334112683,0.317668797,0.191817599,-0.255282402,0.354043726,0.00660454,0.301506934,0.022442392,-0.125593708,0.016983617,-0.094808057,-0.240332336,0.176419584,-0.375818407
0.467461148,-0.063392616,0.476919995,0.155101934,0.5228643,0.00090097,0.095939026,0.351188584,0.13308858,0.304566386,0.446902045,-0.011772499,0.093021621,0.285415583,0.28518409,0.188920432,0.09101676,-0.282751821,-0.041083251,0.224685464,-0.058617708,0.202881523,0.070320703,-0.054219676,0.378276089,0.037707759,0.471665036,0.266973584,0.268556268
0.307492698,-0.064877766,-0.213012599,-0.067834352,0.076364902,-0.499192546,-0.266329583,-0.092380339,-0.079818614,-0.191815514,0.410226172,-0.123234593,-0.159000598,-0.103628223,0.3466753,0.003618546,0.107826125,-0.048987234,-0.139061789,-0.186535883,-0.113949755,-0.136360696,-0.070928032,0.019074098,0.353069152,0.003219774,-0.516613898,0.139671409,0.071031141
-0.283257501,-0.152670347,-0.315727131,0.045038687,-0.525935312,0.15337576,-0.005374345,-0.108009169,-0.285536554,0.041057043,0.003672785,0.054485123,0.077390653,-0.301778085,-0.430068734,-0.246838318,-0.173781603,-0.386693164,-0.210578876,0.359164879,0.21545875,-0.424424439,-0.081463133,-0.059673146,-0.338358136,0.172548808,-0.006096792,-0.323908366,0.297242223
-0.476436507,-0.216535456,-0.192393848,0.023624271,0.295561681,-0.080382249,0.221528982,-0.172454848,-0.111270268,-0.381442265,-0.387936702,0.191109723,0.034903259,-0.134768033,0.001827491,0.201997494,0.060043577,-0.552709191,-0.035620683,-0.280501074,-0.095405121,0.125382536,0.016160058,-0.084695197,-0.012454954,-0.24099934,0.208093788,-0.04963164,-0.065585358
-0.002305561,-0.069306854,0.125338144,0.104246957,0.056691423,-0.021368896,-0.15908571,0.090351062,0.000130313,-0.07526757,-0.195828229,-0.017720901,-0.070583428,-0.106313453,-0.261445624,-0.227813891,0.261823762,0.481592406,-0.15291755,-0.161406981,-0.062253318,-0.240674588,-0.091141444,0.127184603,0.136165908,-0.179402,0.10432844,0.045576414,-0.447003837
0.005248415,-0.092472992,-0.184501281,0.176048194,-0.108539824,0.25164424,-0.185568835,-0.009120833,0.109339998,-0.190393835,-0.285766333,-0.293998172,-0.077551194,0.220546321,-0.419914187,0.342312232,-0.11748197,-0.229406675,-0.295186728,0.400285418,0.172246451,0.100513048,0.000775675,0.180367433,-0.134499374,0.026928506,0.025589527,0.141028202,0.035192404
-0.099860098,-0.013963534,-0.013809535,-0.094763457,-0.172335479,-0.320704214,0.262235233,-0.169306868,-0.121498794,-0.084897018,0.136069104,0.051852213,-0.06726883,-0.555313907,-0.22980319,-0.003288871,-0.39043371,-0.386172147,-0.298931837,-0.489944152,-0.006822414,0.258320652,-0.191597602,-0.016800856,-0.319471966,-0.18792908,0.392701924,-0.240741857,-0.215285854
-0.098036214,-0.116497193,0.214067,0.044108563,0.300100069,0.229064797,-0.013719074,-0.139310284,-0.012399265,0.049087236,0.062942017,-0.264335135,0.064026885,0.150071404,-0.120451813,-0.121857565,-0.002141721,-0.309058707,0.036297009,0.099597384,-0.229170859,-0.052677283,-0.14730283,0.409823016,-0.270714951,-0.261436603,0.028988883,0.257759948,-0.120760329
0.312592143,-0.081866268,0.241061016,-0.092144087,-0.259426065,-0.317722828,0.006007668,0.241235364,-0.390361578,-0.278347901,-0.014521579,-0.346792781,-0.045676078,0.159564592,-0.03230804,-0.048392518,0.017362555,-0.205572331,-0.116802433,0.094442746,0.064852806,0.276427818,0.089137822,0.147252978,0.033161042,0.047746783,0.07165452,0.041552201,-0.130537448
0.284485099,0.065179064,0.234853957,0.082127057,0.24630917,0.4551069,0.182557277,0.242300726,-0.227446737,-0.052560283,0.048757975,0.23971237,0.308154069,0.328146812,0.396205611,0.261295634,0.143966156,0.411934613,0.225014025,-0.071385611,-0.29049692,0.172629036,-0.11651836,0.063899436,-0.124635887,-0.115783315,0.532612967,-0.021483855,0.165164233
-0.001547778,-0.018092789,-0.211482132,0.149553122,-0.097030147,0.014131582,0.061417977,0.130644144,-0.024276663,0.153897215,-0.456581379,0.13394059,0.179134356,-0.08503252,-0.352354452,-0.227923236,0.033306448,0.378950655,0.171242277,-0.172579062,0.119671483,0.220915742,-0.138978758,-0.019197224,0.158822104,0.098761918,0.070281919,0.285154034,0.013335056
-0.014174261,-0.030510751,0.184882524,-0.011120643,-0.398570901,0.124644512,-0.020072328,-0.372494326,0.203625912,0.064259785,-0.0341496,-0.08816772,0.178600881,0.181504935,0.035288979,0.209479283,-0.12299141,0.281748908,-0.164465636,-0.086342689,-0.360896822,0.148843209,-0.095199494,0.336844574,0.16415478,0.133026401,0.02870072,-0.338467191,0.335282367
-0.124024993,-0.075449729,0.30815064,-0.21436464,-0.280906021,-0.408542689,0.012374654,-0.310171337,-0.10462887,-0.152212667,0.290658188,-0.088992264,-0.010268492,0.199861814,-0.403543175,-0.060763259,0.171495686,0.125806134,0.089615258,-0.268135959,-0.140744841,0.208887923,0.079413782,-0.066144803,-0.078499043,-0.101155872,0.172756677,-0.17567684,-0.072127608
0.114704069,-0.109263514,-0.059395203,-0.350053993,0.225056088,-0.322241024,0.387601745,0.110587872,-0.051309203,0.424773646,0.088139525,-0.082077767,0.090141291,-0.002489188,0.498352581,0.187430642,-0.246711454,0.463927547,0.307248463,-0.08491824,-0.161330418,0.170851179,0.002737094,-0.309815974,0.014677649,-0.160069508,0.339638975,-0.288151979,-0.303547702
-0.368711876,0.059241683,-0.202587073,-0.254881858,-0.195964237,-0.370356205,0.059296914,-0.059777398,0.039646538,0.192733091,-0.372691814,-0.056881287,-0.039155577,-0.221566242,0.500815871,-0.200169904,-0.283236845,0.372071682,-0.13258903,-0.054710848,-0.188016396,0.244643943,0.086617872,0.068390395,0.049411735,-0.041621645,-0.030347094,0.03863885,0.083990121
-0.54375424,0.226421155,0.333329104,0.208252871,-0.088932662,0.310809966,0.179730976,-0.283833686,0.24687737,0.072049131,0.247644223,-0.197315988,-0.069158903,-0.459755691,-0.358679068,0.511361403,-0.114015296,-0.015263021,-0.069964069,0.109592106,0.167082387,0.267282418,-0.320301307,0.367491944,0.158373678,0.050006997,0.083934001,-0.297515556,-0.128456132
0.441202439,0.054641909,-0.319380144,0.226080286,0.358754636,-0.089085214,0.04073968,0.069196577,-0.205558389,0.241596937,0.075356867,0.06955587,-0.279473201,-0.290714633,-0.35640947,-0.267907777,-0.325803387,0.088032826,-0.218590055,-0.185925859,0.068042773,0.222603429,-0.040520244,-0.03302234,0.311244428,0.065201361,-0.432498617,0.303243826,0.275471613
-0.061191878,0.06552299,0.013376492,0.03077908,0.111668887,-0.261479778,-0.207922495,-0.139789593,0.144194321,0.241238918,0.010215177,-0.078705583,0.014628797,-0.131423715,0.389330743,-0.421509769,-0.047158105,0.101457703,0.087201038,-0.412369271,-0.173121724,0.151811062,-0.026254508,-0.168831618,-0.269749352,-0.285252984,0.03937511,-0.111372246,-0.010507995
-0.407791463,-0.065702483,-0.105155561,0.141558407,-0.039092166,0.113354764,0.065855124,0.305896225,0.290075424,0.002213637,-0.383919646,-0.138360242,0.229995547,-0.157411138,0.073753356,-0.030922791,0.117482901,-0.323058277,0.357314351,-0.353474018,0.120549613,0.231737223,-0.023118546,-0.065567345,0.067375095,-0.075449785,0.308448609,-0.074286474,0.01141942
-0.295256976,0.077891562,-0.241947841,0.122136731,0.121529294,-0.138143839,0.039959083,0.007776558,0.396788864,-0.384159462,0.217166857,0.07583853,0.004304942,0.087674384,0.100274306,0.17580859,0.116274221,-0.39741619,-0.257080531,-0.527908999,-0.021924142,-0.260387152,0.003972896,-0.188800264,-0.085591562,0.168835374,0.210678177,0.216008138,-0.153799369
0.030987831,0.134995861,-0.162590195,0.301081265,0.057522039,-0.295811237,0.318118639,0.295242992,-0.391741616,-0.493908116,0.094329758,-0.190276134,-0.054668351,-0.216615593,-0.383919196,-0.384468255,-0.338792353,-0.464828337,-0.046522943,-0.08135755,-0.102079313,0.004829453,-0.004665126,-0.019533189,-0.342271372,-0.304517788,-0.294794889,0.405006215,0.302907102
-0.434032692,-0.064972343,-0.099767861,0.353123223,-0.091836123,0.252026505,0.207125107,-0.345321568,-0.00177196,-0.251375394,0.053053168,0.006287638,-0.078554386,0.350099396,-0.448183232,-0.075363846,0.177790691,-0.308333553,-0.076383382,0.076390082,0.014005227,0.142205557,0.135032195,0.215994075,-0.179433939,-0.153406411,-0.334483376,0.018425453,0.163986621
